104,"Bacteria, photosynthetic",rhodobacter,rhodopseudomonas,chromobacterium,psuedomonas,sphingomonas,pantoea,methylobacterium,curvularia,stenotrophomonas,protaminobacter,archaea,cytophaga,providencia,boydii,thermoanaerobacter,trichosporon,rubrum,pseudallescheria,chaetomium,thermocellum,rhodosporidium,absidia,pseudoalcaligenes,actinomucor,pimelobacter,laurentii,microdochium,agglomerans,steptomyces,geotrichum,sporosarcina,neurospora,penecillium,brevibacillus,talaromyces,cryptocandin,radiobacter,genuses,thiostrepton,paenibacillus,schenkii,gibberella,actinosynnema,debaryomyces,chryseobacterium,ochraceus,rhizomucor,auxotroph,madurae,phycomyces,homofermentative,archaeon,ktgb,cunninghamella,africanus,saccharomycopsis,globiformis,prototrophic,sphingans,lactofermentum,plesiomonas,simaoensis,sphaericus,rugosa,schwanniomyces,violaceum,ldha,regulon,hirsutus,cattleya,missouriensis,candidus,clavibacter,malbranchea,torulaspora
105,"Farming, yardwork",tilling,plowed,furrowing,interseeding,coulters,mown,dethatcher,cultivators,subsoiling,tillers,tillage,uprooting,thatching,hoeing,seedbed,transplating,plowshares,scarifier,harrowing,undergrowth,diggers,tedder,sprigs,ditcher,shovels,hilling,windrows,lawns,mulched,rippers,grubbing,listers,bulldozers,digging,moldboards,ridger,colter,posthole,hitchable,gangs,discing,untilled,raked,shrubbery,mulcher,tined,weeder,gardener,ruts,hillsides,rocky,stubble,planters,clods,boulders,,,,,,,,,,,,,,,,,,,,
106,"Fabric, nonwoven",needlepunched,uncalendered,thermobonded,stitchbonding,abaca,wovens,drapability,heatsetting,scrims,garnetted,microfibre,microcreped,prebonded,fleecy,velvety,hydroentanglement,wooly,fabic,preconsolidated,wetlaid,shoddy,greige,drapeability,polyaramid,unnapped,tensilized,vectran,polypyridobisimidazole,nonstretch,unembossed,airlaying,unquilted,drylaid,weavable,kevlarrtm,microfilament,unsized,spunlace,unfibrillated,gmsup,spunbonding,nomex,fleeces,spunlaid,unwindability,bilobal,handfeel,intertangled,meltspun,towpregs,thermofixed,airlaid,crimpability,microdenier,repulpability,glueline,ripstop,metsuke,macrodenier,preformable,sateen,geotextiles,wucs,lofty,gelcoat,interlinings,,,,,,,,,
107,Non-agricultural plants,symphytum,diffusa,lamiaceae,asteraceae,zingiberaceae,malvaceae,sophora,goldenseal,pueraria,poaceae,equisetum,chickweed,nigricans,apiaceae,canadensis,ericaceae,reishi,prunus,frutescens,polygonum,euphorbiaceae,cryptocandin,mimosa,prebiotics,chickpea,rheum,glabra,andrographis,rutaceae,lonicera,dioica,mangostin,pigweed,pyrus,arvensis,nucifera,eclipta,oleaceae,limonoids,juglandaceae,coix,pfaffia,chenopodium,japonica,rubus,vaccinium,sanctum,mycorrhiza,thuja,zucc,radiata,racemosa,thunberg,mycoherbicidal,carthamus,origanum,lobelia,coronatine,colonize,isoflavonoid,menthae,adlay,tagetes,rubusoside,jatropha,thiamethoxam,ipomoea,kurroa,watercress,nattokinase,ashwagandha,vomitoria,tinospora,hedyotis,preconidial
108,"Medical, cardiac",dyssynchrony,cardiac,autocapture,iegm,dysrhythmias,ventricles,cardiovertor,defibrillate,biventricular,depolarizations,arrhythmia,cardioverts,autothreshold,electrogram,ventricular,tachyarrythmia,pesp,mslv,asystole,atria,orthodromic,paces,bradycardia,tachyarrhythmias,pacemaker,intracardiac,shockable,proarrhythmic,tachycardias,antitachycardia,repolarization,hemodynamic,supraventricular,pacer,bichamber,interventricular,oversensing,biatrial,atrio,tachy,undersensing,vasovagal,tachycardiac,electrophysiologic,fibrillations,heart,arrythmia,atrial,cardioversion,atrioventricular,vvi,vagal,avn,antiarrhythmia,dddr,countershocks,nyha,,,,,,,,,,,,,,,,,,
109,"Medical, protein/genetic therapy",ephrin,fstl,btla,downregulation,actriib,trka,pdgfra,rtef,lrrk,preceptor,siglec,nfat,tlrs,ptpase,immunoreceptor,wnta,pigf,fortilin,fyn,granzyme,semaa,proneurotrophin,enterostatin,klf,ephb,autophosphorylation,ccxckr,tnfr,igfr,pdgfr,plaactivity,phosphotidylinositol,immunoproteasome,agrp,camkii,gitr,hgfr,activatory,vegfs,apelin,rkip,apj,psuplck,oxr,tankyrase,ngr,ogf,irap,hgfin,kif,herceptin,klotho,psgl,tmsf,wntb,haspin,cmet,rela,upregulate,mlk,adipogenesis,autophagy,vpac,bcat,lyn,thap,plexin,matriptase,gadd,mtor,apoc,inflammasome,plk,enos,
110,"Pharmaceuticals,",ylmethanone,piperidinylethyl,morpholin,ylmethylpiperidin,naphthalen,pyrazin,oxopyrrolidin,nyl,benzodisoxazol,ylpiperidin,methanone,piperazinylethyl,chromen,tetrahydroquinolyl,thiomorpholin,naphthyloxy,indolinyl,hydroxypiperidin,ylpyridazin,benzodioxolyl,thienopyridyl,ylbutan,methoxytriazolo,pyrrolidin,tetrahydronaphth,tetrahydronaphthalen,pyridazin,benzobthiophen,ylpyrimidin,fluoropropyl,hydroxyazetidin,trifluor,ylbenzamide,chlorophenylethyl,benzodimidazol,napth,methylpyrazin,ethoxycarbonyloxy,dibenzobdazepin,diazabicyclononan,ylbenzofuran,isothiazol,ylbenzenesulfonamide,pyrrolidinylmethyl,thiazolylmethyl,ftriazin,dihydroquinazolin,methylsulfonylphenyl,methoxyphenylamino,ylbenzoyl,pyrazol,dimethylbenzofuran,dimethylpiperidin,isoquinolinyl,oxazol,tetrahydropyranylmethyl,ylamine,pyridylamino,dioxino,benzothiazol,pyrimid,dimethoxyphenylethyl,oxoethyl,difluorophenyl,dithien,ethoxyphenyl,propanamide,pyranyl,methylimidazol,pteridinylamino,tetrahydropyrimidin,phthalazin,glucopyranos,benzodioxinyl,ylmethoxy
111,"Vehicles, boats, ropes",luffed,counterjib,riggings,hoisted,sidestays,masts,backstay,outhaul,jib,derricking,reeving,booms,clew,foresail,downhaul,battened,winches,guying,halyard,luff,crane,lateen,mainsail,highline,headsail,fairleads,jibing,forestay,vang,davits,furls,unstayed,uphaul,mainstay,pipelayer,spinnaker,sailor,uppercarriage,sailcraft,proa,dockside,sportfishing,quayside,furler,outreach,genoa,brailing,fendering,unstowing,sailwings,mizzen,trolley,grappler,reefed,downreach,,,,,,,,,,,,,,,,,,,,
112,"Medical, looking inside bodies",endoluminally,transluminally,stenoses,stenting,brachiocephalic,cannulate,recanalizing,renals,transvascular,vasculature,endoaortic,translumenal,ostia,retroperfusion,thoracoabdominal,gastroepiploic,venule,subclavian,endarterectomy,contralaterally,endovascularly,aortoiliac,embolize,revascularizing,aorto,infrarenal,subintimal,adventitial,lumenal,seldinger,stenotic,embolectomy,ostial,anterograde,intraluminally,aneurysmal,ostium,ecmo,cutdown,transradial,crossability,antegrade,restenosed,neurovasculature,anastomosed,sidebranches,transseptal,dilate,valvuloplasty,ptca,endoleaks,malformation,fistulas,prolapsing,lumina,jugular,aorta,extraluminal,hypogastric,artery,intravascular,vascularly,stenosis,arteriotomy,perfuse,urethras,azygos,ptvi,,,,,,,
113,Glass,mgocaosrobaozno,lasub,mgocaosrobao,mgocao,caobaosro,caomgo,cesub,olisub,mgozno,osub,ybsub,ceosub,srobao,baosro,catiosub,bisub,mncosub,zrosub,oksub,lisub,tiosub,resub,moo,lusub,multidotsiosub,ocssub,caosrobao,eusub,naoko,romgocaosro,bazrosub,yoand,lionaoko,onasub,cuo,srosub,wosub,ceo,ersub,tasuby,tioand,mgalsub,nbosub,pbcusub,batisub,ndsub,nbsub,nbo,boand,dysub,pbzrosub,xbisub,bioand,baceosub,teosub,tisuby,srcosub,mgocaosro,kwt,mno,ztiosub,ytiosub,mgsub,osubalsub,basuby,sbsub,hfosub,bao,biosub,srsubx,pbmnsub,sno,zro,pbznsub,snosub
114,"GUI, video",displayed,slideshow,pictograms,clickable,onscreen,narratives,scrollbar,depictions,affordance,animations,redisplaying,screenshot,gestured,textually,previews,thumbnails,metaphors,navigates,storyboard,powerpoint,pannable,hyperlinking,snapsheet,wysiwyg,highlights,glom,teleprompter,treeview,briefing,templatized,conflated,browses,comprehensible,stylization,presentation,portrays,intuitively,undisplayable,walkthroughs,authored,perusal,taskbar,multitouch,seminar,checkboxes,views,visuals,wbd,clicked,hotlinks,tooltip,browsable,worldview,pictorially,stylistic,hypervideo,,,,,,,,,,,,,,,,,,,
115,Gambling,paytable,wagered,payouts,awarded,antes,rewarded,winnings,jackpots,bettor,bankroll,payoffs,waged,parlay,forfeit,won,bets,players,bitcoins,mortgaging,baccarat,winners,gamble,outrank,banker,progressives,lucky,showdown,checkmate,odds,joker,loser,vigorish,consolation,wining,rummy,holdem,games,blackjack,luck,pecuniary,solitaire,casinos,cardroom,pinochle,gameplay,earn,croupier,cribbage,deuces,tournaments,aces,ewid,chance,poker,craps,reshuffled,,,,,,,,,,,,,,,,,,,
116,"Biochem, amino acids",ile,tyr,leu,lys,arg,gln,glu,gly,val,thr,ala,cys,xaasub,nle,phe,trp,aib,ser,asn,nva,abu,betaala,orn,hyp,xsubnge,xaa,nval,lle,meto,alle,asp,lysisopropyl,dile,dtrp,desrsub,phesupb,dphe,aphacetyl,dleu,alanhsub,jjj,yaa,xseq,pro,nhseq,xaarepresents,nal,pglu,darg,desnhsub,aaais,ikvav,meval,permited,gluobzl,aasubsubm,cystrt,giu,csupa,xac,cyclohexylalanine,dmet,lysboc,aasup,nsupa,glx,sersub,csupalpha,dthr,degarelix,contryphan,cly,zaa,ilesub,
117,"Electical, semiconductors, solar panels",ingaasn,gainnas,inalgap,gaasn,inasp,alingaas,inassb,algasb,gainasp,inalgaas,algainas,inalas,alingan,gasb,alsb,gainp,alinn,gaassb,superlattices,inalgan,alinas,zncdse,alinsb,inas,ingaassbn,epilayers,ingaassb,ingaalas,alas,regrown,alinp,ingap,gainsb,heterojunctions,gaaln,znte,alingap,gainn,ingaas,pseudomorphic,bandgaps,inaln,gainas,ingaasp,gesi,algan,zncdsete,ingaalp,gaassubx,gaas,algaassb,ingan,ingaaln,simc,alassb,algaas,ganas,gaasp,heterostructures,bete,gasubl,algainn,gaassub,gaalas,multiquantum,iiiv,movpe,inp,cdznse,inassbp,alsubysub,inxgaxn,mqw,znsete,
118,"Radio, antennae",meanderline,fractalized,yagi,ehf,endfire,duplexers,antenna,vivaldi,triplate,ilas,supergain,monoconical,reflectarray,resonate,diplexing,bicone,meandered,discone,pifa,antennal,tesubdelta,rfpifa,polyrod,beamwidths,backshort,feedpoints,feedline,bowtie,micropatch,dipoles,lwas,multireflector,mmwave,marchand,millimetric,intenna,unipole,rectenna,ultrawideband,microstrip,broadwall,monopoles,slotlines,parasitically,detuned,subantenna,vswr,millimeterwave,klystrons,ebg,feedhorn,unii,antiresonant,stripline,groundplane,overcoupling,combline,rhcp,broadbanded,foursquare,orthomode,microstripline,cpw,counterpoise,multiband,,,,,,,,,,
119,"Bacteria, pathogenic",pantoea,stenotrophomonas,sphingomonas,micrococcus,trichosporon,cellulomonas,aeromonas,serratia,achromobacter,acinetobacter,geotrichum,nocardiopsis,torulaspora,liquefaciens,chryseobacterium,providencia,cytophaga,sphaericus,micropolyspora,comamonas,pseudoalcaligenes,burkholderia,globiformis,fermbp,sporosarcina,madurae,maltophilia,paenibacillus,rhodopseudomonas,aureofaciens,dactylosporangium,rhodococcus,talaromyces,ncimb,boydii,mediterranei,fluorescens,rhamnosus,candidus,spectabilis,asporogenic,plesiomonas,curvularia,arthrobacter,phoma,neurospora,stutzeri,filobasidium,lavendulae,chromobacterium,torulopsis,faecium,nocardioides,cladosporium,psuedomonas,chaetomium,simaoensis,circulans,terreus,albus,missouriensis,methylobacterium,dietz,fradiae,actinosynnema,rhodosporidium,pseudallescheria,kibdelosporangium,thermocellum,subspecies,luteus,penicillium,oxytoca,ochraceus,rhodobacter
120,"Computing, cryptography",descrambling,scrambled,unscrambled,scrambler,inconsecutively,randomize,keystream,ssch,ciphered,broadcase,whitebox,vernam,permutes,srg,pseudorandomly,deinterleaves,prng,decryptor,decipher,derandomized,xors,ntru,xored,nonscrambled,tmcc,nsymbol,bitstring,demapped,isdb,bistream,cyphertext,concatenates,prbss,ciphertexts,enciphers,reencrypted,dsrm,vestigal,encryptor,codestring,cgms,feistel,rijndael,jrnso,recoded,decrypter,tweakable,kek,barker,remultiplexing,reavd,transrated,syncs,,,,,,,,,,,,,,,,,,,,,,
121,"Pharmaceuticals, anticancer",apobnox,acecs,hspg,prenylated,clfa,hngal,preproprotein,qhnpr,herceptin,glycomimetic,clfb,aag,galactosylceramide,kinestatin,enterostatin,ckii,fibromodulin,egfrt,lumican,proneurotrophin,preceptor,homodimeric,apoc,dppiv,caix,pdgfra,pharmacophores,protofibrils,rvv,heterotetrameric,invasin,immunoenhancing,psgl,superagonists,metalloenzyme,mimotope,chasegp,proteosome,guamerin,fabfragments,cysteinized,meditope,cmet,seprase,admp,icvalue,coexpressing,hupa,endoproteolytic,eprotein,monopegylated,prame,bikunin,argsub,cathespin,isoaspartyl,klotho,globins,epiregulin,agrp,valsup,histidines,myristoylated,ywtd,metaloproteinase,fstl,rfix,gpiibiiia,pmbp,discoidin,crei,tshr,fkpa,dpnag,
122,"Agriculture, herbicides",safeners,diflufenican,antidotally,asulam,acetochlor,aclonifen,benzoylisoxazole,glufosinate,herbicidally,quinclorac,cyanazine,flufenacet,diuron,penoxsulam,nematicides,thiobencarb,phytotoxicity,thiophenesulfonamides,chloroacetanilides,pyridate,tetrazolinone,dichloroacetamide,thiolcarbamates,benzoylcyclohexanediones,preemergence,acetanilides,arylpyrazole,nematocides,postemergent,aryloxyphenoxyalkenols,velvetleaf,mesotrione,haloacetanilide,phytotoxicants,ametryn,barnyardgrass,imazethapyr,sulcotrione,pyridylsulfonylurea,iprodione,molinate,alachlor,isoproturon,fungicides,pyridinesulfonylureas,dimethenamid,thiamethoxam,butachlor,blackgrass,quackgrass,benzoylpyrazoles,acaricidally,imazosulfuron,miticides,ethofumesate,pyrazolesulfonamides,triazinedione,flumetsulam,iminothiazoline,metconazole,sulfentrazone,dithiopyr,,,,,,,,,,,,,
123,"Electrical, circuitry",ubms,wirebonded,flipchip,tsops,wpp,thvs,rewirings,fcbga,leadfinger,unbumped,bbul,ballout,outleads,rdl,tbga,leadtips,nsmd,wlcsp,passives,leadframes,bumps,qfn,diepad,bgas,wcsp,limms,kgu,presoldered,glob,capsulation,padstacks,underbump,castellation,interposers,thermocompressive,reworkability,pths,downbond,pads,qfps,lgas,boding,mcms,reflown,reflowable,solderable,tfbga,underfills,ptvs,microjoining,sobc,tsvs,microsprings,pbga,pqfn,twi,vias,fbeol,intercrossedly,nanosolder,multidie,bondwire,heatspreader,overmolds,chipscale,,,,,,,,,,
124,"Agriculture, harvesting",sprig,threshers,baled,augers,harvester,windrows,feederhouse,crop,forage,mown,stalks,graff,drapers,threshed,feedrolls,windguard,stubble,hay,interseeding,vinous,silage,tedder,comminutes,dewiring,baler,cornstalk,shred,wilted,shreddable,cobs,cutterbar,ensilage,rethreshing,beaters,bolls,haulm,netwrap,shredders,gom,defoliator,thrasher,devicewhich,mulched,flails,reaping,sifts,vines,agricultural,shredable,basecutter,substantiality,clods,uproot,,,,,,,,,,,,,,,,,,,,,,
125,"Medical, anatomy",explantation,thoracoscopy,transgastric,aponeurosis,submucous,presacral,subxiphoid,retroperitoneal,neurosurgeon,retzius,osteophyte,morcellating,myoplasty,cannulate,cadaveric,atraumatically,laproscopically,plicating,plasty,sphincters,laparoscopically,intussuscepted,tonsillectomies,normothermia,angiocatheter,ethmoid,abdominis,lumpectomy,rhinoplasty,caudad,strictures,esophogeal,psoas,palpate,orthotopic,vater,cervico,postoperatively,extracranial,vascularly,ventriculostomy,transvaginal,resorbs,cardiothoracic,ligamentum,ecmo,fistulae,hemostatis,transfemoral,bloodless,avulsion,abdominus,bowels,hematomas,abdomino,hypogastric,haemorrhage,nonsurgically,transection,fundoplication,transurethrally,thoracoabdominal,cricothyroid,intracranially,seldinger,adventitial,embolotherapy,anesthetize,bronchiole,ligamental,ulcerated,crura,,,
126,"Medical, surgery",atraumatically,morcellating,subxiphoid,laparoscopically,lumpectomy,intussuscepted,fundoplication,laproscopic,laparascopic,transection,transgastric,retzius,tonsillectomies,plicating,endoscopically,trocars,subfascial,transorally,cannulate,urethropexy,pneumoperitoneum,thoracoscopy,cystectomy,suprapubic,transvaginal,gastroscope,endosurgical,sphincterotomy,cholecystectomy,biopsying,laparoscopy,electrocauterization,incisional,seldinger,bloodless,hydrodissection,papillotomy,anterograde,jejunostomy,ligamentum,strictures,abdominoplasty,intubations,ligamental,transabdominal,extravascularly,intracorporeally,insufflated,morselated,dissect,vascularly,neurosurgeon,neurosurgery,endomyocardial,invaginator,cardiothoracic,fascial,retroperitoneal,cauterize,colpopexy,vater,lumenal,colpotomy,excisional,jejunum,transarterial,presacral,adenoidectomy,stffm,gastroplasty,endoluminally,,,,
127,"Medical, autoimmune disease, unknown causes",polyuria,vasculitis,carcinoid,sjogren,behets,proctitis,bronchiolitis,hypermotility,morbidities,reynauds,cryptogenic,exacerbations,hemangiomas,etiologies,behcets,scleroderma,pleuritis,myositis,ophthalmopathy,hypokalemia,cardiomyopathies,cardioprotection,uropathy,neuroinflammation,dysmenorrhoea,glomerulosclerosis,alzeimers,anemias,hyperplasias,enteropathy,neurotic,neuroinflammatory,dimiracetam,arthrosclerosis,neurogenerative,blepharospasm,dystonic,proliferations,inflamation,atopy,obsessional,vasculopathies,glomerulopathy,immunodeficiencies,neuralgias,lipodystrophy,oncological,hyponatremia,hypothyroidism,hyperinsulinism,reiters,sjgrens,arthritides,myocarditis,thyroiditis,bronchiale,eosinophilic,angioedema,ibudilast,hepatopathy,gynecomastia,polymyalgia,raynaud,leiomyomas,gskb,adenomyosis,angiostenosis,spatz,angiitis,arthralgia,symptomology,polyneuropathy,bronchopulmonary,migraines,
128,Solutions mining,isopentene,hydroxybutyraldehyde,hexachloropropene,isomerised,enal,butylether,hydroxypivalaldehyde,diisopropylamine,dimethylbenzene,pentachlorobutane,hydrodeoxygenation,isobutylbenzene,isophoronenitrile,dimethylpropane,dioate,isoalcohol,decarbonylating,monoalkylate,isohexene,dialkylation,caromatics,dialkylbenzenes,monochlorinated,tetramethylbenzenes,alphaalphaalphaalphaalphaalpha,diisobutene,formylmorpholine,amylene,alkanal,hydrosilanes,transalkylate,cisoolefins,diisopropylnaphthalenes,glymes,neopentane,octenes,neohexene,hydrochlorinated,ethylhexanal,trimethylbenzenes,hydroxyacetone,aralkylating,tosylation,etherifications,cyanation,ammoximation,orthoacetate,dichlorobutane,transacetalization,pentamethyldiethylenetriamine,methylcyclohexane,aldolization,icsubsup,isopropylation,rcho,ethylating,hexamethylbenzene,dichlorobenzenes,debenzylated,methylbenzenes,bromoacetophenone,alkylhydroperoxide,thiopyrrolidone,superacidic,alkylacrolein,hydroborating,isobutylaldehyde,hydrazobenzene,pentenenitriles,chlorobenzaldehyde,methylenation,zde,orthoalkylated,,
129,"Food, cooking",cooked,entree,browned,hamburgers,grilled,uncooked,crisped,marshmallows,soggy,breads,food,pastries,omelets,fried,precooked,hors,marinated,sauces,brownies,pies,meats,reheatable,bagels,toppings,barbecued,microwaved,omelette,pizzas,flatbreads,breadsticks,toasts,unleavened,salads,steaks,puffable,tasty,overcooking,broiled,dinners,sauteing,crispier,gravies,kabobs,muffins,doneness,seasonings,snacks,baker,skewered,doeuvre,waffles,crusts,tortillas,crispy,shish,custards,brochette,roasts,,,,,,,,,,,,,,,,,
130,Audio,louder,hrtfs,heard,sounds,inaudible,speaker,loud,hear,binaural,vocals,headphones,spatialized,listeners,earhealth,hearer,earphones,reverberant,headsets,interaural,microphones,audibility,intelligibility,loudspeakers,eardrums,earbuds,hrtf,audio,auditory,earpiece,ite,habitus,applause,pinna,soundfields,singers,earset,monaural,voiceless,earcup,waveguider,stereophonic,diarization,voices,earseal,aurally,mike,speaks,sterophonic,loudest,aafs,howl,whispered,muted,tweeters,naturalness,ear,microspeakers,speakerphones,,,,,,,,,,,,,,,,,
131,"Food, textures, flavors",waxiness,seasonings,frostings,tasty,yogurts,savory,nonfat,puddings,caramelized,replacers,sulfury,unflavored,acidulent,fondant,taffy,marzipan,flavored,breadings,mouthfeel,salsa,gravies,codried,sauces,crunchy,nondairy,yeasty,savor,confectionaries,sweetened,custards,desserts,refried,bland,nutritious,milkfat,smoothies,creaminess,worcestershire,malted,unfermented,cheddar,soups,dulce,creamers,chewy,meaty,wheyless,vegetarian,cornstarch,konnyaku,crispiness,lowfat,bouillon,nutty,sweetner,soy,crme,organoleptic,lowac,deflavored,milks,candied,granola,vanilla,juicy,confectioneries,fudge,hardstocks,flours,marinades,syrups,retrogradation,soured,,
132,"Mechanical, gears",gear,ravigneaux,flexpins,countershaft,planetary,layshafts,simpson,gearset,driveably,epicyclic,cvu,recirculater,clutched,meshingly,contrate,gearwheels,intermeshes,geartrain,synchromesh,planet,mainshaft,freewheeler,subgear,axleshafts,interaxle,gearboxes,wvorgelege,subtransmission,pinion,hypoid,drivelines,gearshaft,drivetrains,powershiftable,sideshaft,drivingly,nonreversing,unmeshed,converterless,sunwheel,planocentric,epicylic,propshafts,owc,underdrive,smalldiameter,powerpaths,halfshaft,brakable,shafts,clutchable,epicycloidal,antibacklash,meshable,gearteeth,hopout,,,,,,,,,,,,,,,,,,,
133,"Mechanical, screws",captively,untightened,setscrews,formlockingly,interferingly,companionately,fittingly,throughslots,conjoinment,catchably,wingnuts,snappingly,swageable,matingly,coniform,snapidly,screwingly,threadingly,retainingly,threadable,engagingly,matchingly,fittably,dtente,lockpins,seatably,lockingly,thumbscrews,tightenable,screwheads,knurled,corresponsive,unrecessed,stoppingly,sidably,mateably,screwably,frictionally,penetrably,strikeplate,receivingly,notches,complimentarily,calked,lockwire,transplanar,endform,mortised,interengagable,unscrews,fasten,flarable,deswaging,matably,insertably,flushly,rotatablely,interfit,clampingly,unthreaded,abut,locknut,,,,,,,,,,,,,
134,"Computing, networking, security",authoritys,authentications,repudiation,revoke,certifies,certificated,scep,accessee,pseudonyms,nonces,verifies,signatories,unauthenticated,vetting,trustworthiness,psci,otps,credentialed,openid,usernames,attesting,authorisation,legitimacy,registrars,approver,trusting,supplicants,denies,whitelisted,cert,logins,legitimately,validate,escrowing,consented,divulge,delegatee,impersonate,otpk,trustable,greenlist,biometrically,acquirers,licensors,groupid,empowerment,eticket,anonymity,passcodes,entitlements,orderid,irrefutable,,,,,,,,,,,,,,,,,,,,,,,
135,"Metals, lanthanides",dysprosium,terbium,lutetium,ytterbium,gadolinium,praseodymium,samarium,holmium,europium,thulium,promethium,yttrium,neodymium,scandium,lanthanum,oxysulfide,oxyorthosilicate,erbium,garnet,hoylf,codopant,lacetb,cerium,oxyapatite,dysco,pyrosilicate,oxyborate,coactivated,bamgaloeu,fluorobromide,lanthanide,praesodymium,lanthanoid,yalo,terbiumiii,hafnate,greenblue,fluorohalide,lutecium,sesquisulphide,hoyag,strontium,oxybromide,lno,thioaluminate,barium,thallium,thiogallates,ytterbia,luice,ylf,lanthamide,thioindate,oxycarbonates,oxisulfide,abowherein,nitridosilicate,ybsup,thorium,tbsup,eusup,msubysubz,prsubx,aluminate,europia,mischmetal,hafnium,fluorogermanate,alnxin,cesuby,cesubx,,,,
136,Lighting,dimmed,twinkle,lit,uplighting,cfls,lighting,downlights,wattages,florescent,cfl,incandescent,torchiere,bulbs,troffer,shines,lightheads,lamp,springlamp,scatterplate,chmsl,edison,culminator,lgps,streetlight,spotlights,relamping,dazzled,sidemarker,electrodless,dimmable,lightbulbs,cullminator,icicle,flashers,illuminations,wallwash,backlights,drl,unlit,flashlights,searchlights,frontlight,candelas,glows,luminaries,nightfall,moonlight,lamppost,floodlights,nightlight,led,edgelight,luminaire,edgelit,lightemitting,brighter,foglight,guidelight,photocontrol,unilluminated,unlighted,,,,,,,,,,,,,,
137,"Water, containers",basin,birdbath,unclog,filthy,restrooms,aerates,siphoned,outfall,soapy,urinals,flushings,drained,kitchenware,showers,sanitation,clogs,washes,commodes,trapway,floatables,lavatories,spay,drainpipes,whirlpools,bathtubs,washdown,disinfects,splashes,cleaned,closets,toilets,runoff,washbasin,impounded,bathers,skimmers,saunas,deluge,laundries,uneaten,rainstorm,strainers,unsanitary,undercounter,drips,grime,water,backwash,washload,graywater,airlifts,campground,bidets,schmutzdeuke,sewer,sanitarily,bathe,siphonage,mess,chromatherapy,waster,bathrooms,,,,,,,,,,,,,
138,"Chemistry, formulae",ltylt,ltyltoreq,ltxltoreq,ltoreqz,ltzltoreq,ltoreqxyzltoreq,ltoreqvltoreq,ltoreqzlt,tasuby,zgtoreq,xltoreq,mnsuby,nisubz,ltoreqy,ltzlt,zrsuby,ltoreqxyltoreq,ltoreqxlt,zltoreq,ltoreqtimesltoreq,ltoreqylt,ltxlt,tisuby,xyltoreq,snsuby,ltoreqabltoreq,ltbltoreq,ltoreqsltoreq,zrsubz,fesubz,wxyz,ltorequltoreq,yltoreq,tisubz,cosubz,ygtoreq,lisuby,cusuby,osubdelta,lasuby,basuby,hfsubx,zrsubc,ltoreqx,cosuby,nisuby,cusubz,osubw,crsubx,msuby,lifsub,ltoreqxy,ltoreqwltoreq,zrsub,srsuby,znsubz,hfsuby,crsuby,tisubb,xylt,alsubc,lasubx,resubx,tisubc,pbsubx,mgsuby,oltoreqxltoreq,zlt,osubz,ndsubx,lnsuby,msubx,ltoreqbcltoreq,mnsubz,gasubz
139,"Computing, digital clocks",clkout,clkin,rclk,rck,clko,dclk,refclk,glitchless,clkb,pclk,sclk,ckref,fclk,jittery,clki,ckand,clka,fref,lclk,clks,freq,ckout,tclk,ckp,sysclk,iclk,clkn,clkc,tefm,wck,pllclk,clkp,retimer,clocka,sck,nclk,eclk,clockb,aclk,xck,clkx,extclk,ckin,intclk,swallower,xclk,clock,bwd,ckh,bclk,delayer,clkt,demultiplier,jittered,vclk,sychronization,gater,delayline,dck,ckl,ficlk,dpwm,wclk,susp,tseconds,ick,bck,clkref,interpolants,ckv,clk,timebases,flipflops,,
140,Geometry,curved,hypotenuses,perpendicularly,obtuse,frustopyramidal,trapezium,bisecting,scalene,ridgelines,bisector,intersects,faces,semicircularly,semielliptic,penannular,subtend,outward,semicircles,octagons,trapezoid,projectively,adjoin,convexly,curvy,symmetrically,tapers,rounded,apexes,circumcircle,rhombuses,semiaxes,concavedly,lie,diagonally,protrude,rectangular,inclined,polygonal,corners,slants,obliquely,lune,equiangular,trisected,divergingly,orthohedral,distanced,oval,intercross,hypothenuse,angled,radiused,opposites,squarish,alinged,inwards,dodecagonal,generatrices,chamfers,,,,,,,,,,,,,,,,
141,"Biochem, lysis",hemolyzing,diafiltered,anticoagulated,lysed,ufr,dialyzed,isosmotic,hgb,hemoconcentrator,defibrinated,hemolysate,reinfused,heparinized,lyzed,haemolysis,nrbc,rbcs,nrbcs,hemofilter,leukoreduction,lysable,unlysed,sphering,immunohematological,erythrocytes,leucocytes,erythroblasts,aptt,nanogram,transfusions,hypotonic,hypoxemic,reticulocyte,resuspending,hemodilution,dialysing,leukodepletion,hemocyte,diafiltration,wbcs,blood,centrifugation,hypertonic,rouleaux,hyperosmolar,quantitated,methemoglobin,osmolarity,ghb,chylomicrons,basophilic,hyperoxemic,haemoglobin,platlet,immunochemistry,aliquoting,crossmatching,reagentless,glycohemoglobin,regent,picogram,semiquantitative,cah,,,,,,,,,,,,
